id,Date,number of bedrooms,number of bathrooms,living area,lot area,number of floors,waterfront present,number of views,condition of the house,Price
6762820264,42498,4,2.5,1930,9653,1,0,0,4,465000
6762820383,42498,2,1,1150,4400,1,0,0,4,463000
6762820433,42498,4,1.75,1750,5500,1.5,0,0,5,460000
6762821052,42498,4,2,1650,6000,1,0,0,5,445000
6762821053,42498,2,2,1150,6634,1,0,0,3,445000
6762821613,42498,4,2.25,2170,10500,1,0,2,4,431000
6762821767,42498,3,1,1620,30736,1.5,0,0,4,428750
6762822268,42498,4,2.25,3060,48787,2,0,0,3,415000
6762822734,42498,4,2.5,2600,11951,2,0,0,3,402500
6762823420,42498,3,2.25,1445,1606,2,0,0,3,387000
6762823591,42498,3,3.25,1410,1253,3,0,0,3,382000
6762823809,42498,3,2,1340,1384,3,0,0,3,376000
6762824404,42498,2,1,1420,81892,1,0,0,3,360000
6762824801,42498,3,2.25,1640,11050,1,0,0,4,352000
6762825517,42498,3,1.75,1780,120661,1,0,0,4,336900
6762825747,42498,4,2.5,1940,3784,2,0,0,3,330000
6762825993,42498,3,2.25,1352,1694,3,0,0,3,325000
6762825994,42498,4,1.5,1470,70800,1,0,0,3,325000
6762826170,42498,3,2.25,998,904,2,0,0,3,324000
6762826183,42498,4,2.75,1970,7213,1,0,0,3,323000
6762826240,42498,4,2.25,2310,7490,2,0,0,3,320000
6762826462,42498,5,1.75,2320,8100,1,0,0,4,315000
6762826631,42498,4,2.25,1930,7452,1,0,0,3,312000
6762826656,42498,4,2.25,2130,8078,1,0,0,4,311100
6762826998,42498,3,1.5,1060,10464,1,0,0,4,303500
6762827527,42498,4,2.5,2000,13300,1,0,0,4,290000
6762827904,42498,3,1.75,1390,8700,1,0,3,4,280950
6762827918,42498,4,2,2190,14439,1,0,0,4,280000
6762828164,42498,3,1.5,1390,48257,1,0,0,3,275000
6762828377,42498,3,1.5,1500,6337,1,0,0,5,270000
6762828378,42498,3,2,1690,9583,1,0,0,4,270000
6762828792,42498,3,2,1920,8075,1,0,0,4,260000
6762828793,42498,3,2.5,1420,14850,1,0,0,4,260000
6762829004,42498,2,1,960,28717,1,0,0,4,255000
6762829005,42498,2,1,810,7980,1,0,0,1,255000
6762829097,42498,3,2.5,1850,4597,2,0,0,3,254000
6762829137,42498,3,1,1030,6127,1,0,0,3,252500
6762829174,42498,3,1.75,1220,7250,1,0,0,3,251000
6762829381,42498,4,3,2163,5883,2,0,0,3,248000
6762829871,42498,3,1,1360,9948,1,0,0,3,234950
6762830119,42498,3,2.5,2000,9202,2,0,0,4,225000
6762830205,42498,4,1,1430,8355,1.5,0,0,4,224500
6762830502,42498,2,1.5,1020,1525,2,0,0,3,212000
6762830765,42498,3,1,1160,8320,1,0,0,4,201500
6762830909,42498,2,1,720,18000,1,0,0,3,195000
6762812241,42499,4,2,2520,6000,1,0,0,3,875000
6762817744,42499,5,2.75,3060,7015,1,0,0,5,549900
6762823173,42499,3,2.5,1350,1250,3,0,0,3,394950
6762826241,42499,3,2.5,2130,6969,2,0,0,3,320000
6762828607,42499,4,1,1940,9533,1,0,0,3,265000
6762812556,42500,4,2.5,2160,5298,2.5,0,0,4,842500
6762824180,42500,3,2.5,1370,1350,2,0,0,3,368000
6762810472,42501,5,2.75,3650,20150,1,0,0,4,1580000
6762810715,42501,5,1.75,3380,20021,1,0,0,4,1350000
6762810768,42501,4,3.5,3460,3997,2,0,0,3,1320000
6762810794,42501,4,3.25,2330,9687,2,0,3,3,1300000
6762810875,42501,4,3.75,3490,9170,2,0,0,3,1260000
6762810940,42501,4,4.5,5420,101930,1,0,0,3,1230000
6762810941,42501,4,2.25,3070,16028,1,0,3,3,1230000
6762810999,42501,3,1.75,1560,8078,1.5,1,4,4,1200000
6762811266,42501,3,2.5,3720,11610,2,0,0,3,1080000
6762811337,42501,4,3.75,3280,11000,2,0,0,3,1050000
6762811412,42501,4,3.25,3270,5187,2,0,0,3,1030000
6762811437,42501,3,2.5,2920,34527,1,0,4,4,1020000
6762811743,42501,5,3,4530,258746,1.5,0,0,4,950000
6762811798,42501,4,2.25,3290,12329,1.5,0,0,4,947500
6762811799,42501,3,2.75,2980,27144,1.5,1,2,5,947500
6762811886,42501,4,2.75,3300,12090,2,0,0,3,927000
6762812000,42501,3,2,2700,6120,1,0,0,4,910000
6762812055,42501,4,3.25,4700,38412,2,0,0,3,900000
6762812184,42501,4,2.5,2830,5000,2,0,0,3,885000
6762812239,42501,3,3.25,2170,12508,1.5,0,0,5,876650
6762812293,42501,4,2.5,2350,3150,1.5,0,0,4,870300
6762812452,42501,4,1.75,2350,11914,1,0,0,4,850000
6762812564,42501,4,2.75,2600,2750,1.5,0,0,3,840000
6762812899,42501,5,4.5,4630,6324,2,0,0,3,809000
6762813146,42501,4,3.25,3680,5759,2,0,0,3,788000
6762813362,42501,3,1.75,1720,5000,1,0,0,3,770000
6762813589,42501,4,2.5,3110,6142,2,0,0,3,751000
6762813602,42501,4,2.5,2980,4930,2,0,0,3,750000
6762813724,42501,3,2.5,2620,8950,2,0,0,3,746000
6762813877,42501,4,2.5,2760,5000,1.5,0,0,5,734200
6762814541,42501,4,2.5,2670,13463,2,0,0,4,690000
6762814791,42501,4,3,2400,3340,1,0,0,4,675000
6762815047,42501,4,2.5,2550,10000,1,0,0,3,660000
6762815381,42501,4,2.5,3040,6887,2,0,0,3,647000
6762815563,42501,3,2.5,1570,1433,3,0,0,3,635000
6762815657,42501,4,2,1770,4166,2,0,0,5,630000
6762815881,42501,3,1.5,1620,6630,1,0,0,3,620000
6762815989,42501,2,1.75,2040,4480,1.5,1,3,4,615000
6762816085,42501,4,3,2110,5000,1.5,0,2,4,610000
6762816763,42501,4,1.75,2120,4650,1,0,1,3,582000
6762817317,42501,3,2,2560,216777,1,0,0,3,560000
6762817938,42501,4,2.25,2540,228254,1,0,0,3,540000
6762818572,42501,4,2.25,1800,8623,1,0,0,4,522000
6762818981,42501,4,1.75,1940,4800,1,0,0,5,505000
6762818982,42501,4,2.5,2780,6369,1,0,0,3,505000
6762819075,42501,2,2.25,1290,1334,3,0,0,3,500000
6762819228,42501,3,1,980,6380,1,0,0,3,499950
6762819465,42501,2,2.5,1230,1391,2,0,0,3,490000
6762820265,42501,3,1.5,2020,11358,1,0,0,4,465000
6762820698,42501,3,2.5,2010,2287,2,0,0,3,453246
6762820768,42501,3,1.5,1770,17208,1,0,0,3,450000
6762822057,42501,2,2.5,1480,1369,3,0,0,3,420000
6762822454,42501,3,2.25,2200,16921,2,0,0,3,410000
6762823563,42501,4,2.5,2160,6223,2,0,0,3,383000
6762824005,42501,5,3,2480,10090,1,0,0,3,372500
6762824160,42501,2,2.5,980,895,2,0,0,3,369000
6762824181,42501,3,1,1280,9898,1,0,0,3,368000
6762824405,42501,4,2,1730,5500,1,0,0,5,360000
6762824594,42501,4,2.5,2380,7066,2,0,0,4,357000
6762824833,42501,2,1,910,4500,1.5,0,0,4,350000
6762825297,42501,3,1.5,1720,7119,1.5,0,0,4,341000
6762825447,42501,3,1,1080,8100,1,0,0,4,339000
6762825553,42501,3,2.5,1940,4927,2,0,0,3,335000
6762825748,42501,5,3,2100,4548,1,0,0,3,330000
6762826459,42501,3,1.75,1440,8040,1,0,0,3,315275
6762827026,42501,5,2.25,2180,7813,2,0,0,3,302000
6762827044,42501,2,1.5,830,1333,2,0,0,3,301500
6762827059,42501,2,1.75,1360,8100,1,0,0,3,300000
6762828379,42501,3,1,1830,8209,1,0,0,3,270000
6762828608,42501,2,1,1290,2828,2,0,0,3,265000
6762829006,42501,2,1,1220,2500,1,0,0,3,255000
6762829791,42501,1,1,810,2451,1,0,0,5,235000
6762830120,42501,3,1,990,8012,1,0,0,4,225000
6762830521,42501,3,1.5,1350,7620,1,0,0,5,211000
6762830532,42501,3,2.5,1040,2643,2,0,0,3,210000
6762830767,42501,3,1,1460,9750,1,0,0,4,201000
6762830967,42501,2,1,700,10540,1,0,0,3,192000
6762831055,42501,3,1.5,1370,8470,1,0,0,4,185000
6762831383,42501,3,1,970,8580,1,0,0,3,156000
6762831569,42501,3,1,1250,53143,1,0,0,5,110000
6762810108,42502,4,2.5,5300,26211,2,1,2,2,2560000
6762810128,42502,5,4,4430,9000,2,0,0,3,2450000
6762810129,42502,4,4.5,5030,11023,2,0,2,3,2450000
6762810260,42502,5,2.25,3120,16672,2,0,0,4,1900000
6762810391,42502,5,3.25,4860,23723,2,0,2,4,1680000
6762810503,42502,5,3.25,3370,17458,1,0,2,5,1550000
6762810637,42502,5,4.25,3530,7924,2,0,0,3,1400000
6762811191,42502,4,1.5,2740,4000,2,0,0,5,1110000
6762811338,42502,4,3.25,4400,8400,2,0,0,3,1050000
6762811620,42502,4,2.5,3490,7494,2,0,3,3,975000
6762812294,42502,4,2.5,3520,6773,2.5,0,0,3,870000
6762812371,42502,4,2.5,3560,11119,1,0,2,3,860000
6762812797,42502,5,2.75,3150,7119,2,0,0,3,819900
6762813033,42502,6,3,2890,2370,2.5,0,0,3,799200
6762813212,42502,3,1.75,2340,10495,1,0,0,4,780000
6762813274,42502,3,3.25,3610,59677,2,0,0,3,777000
6762813357,42502,3,2.25,1780,6120,1.5,0,0,4,771000
6762813543,42502,3,3.25,3190,5283,2,0,0,3,757000
6762814133,42502,3,1.5,1310,3880,1,0,0,3,717000
6762814341,42502,3,2.5,2030,8398,2,0,0,4,700000
6762814792,42502,4,2.5,3000,5548,2,0,0,3,675000
6762814793,42502,5,3,3410,9600,1,0,0,4,675000
6762814967,42502,3,2,1940,5820,1.5,0,0,5,665000
6762815048,42502,4,3.5,3400,5196,2,0,0,3,660000
6762815216,42502,4,2.5,2740,7140,2,0,0,3,651000
6762815229,42502,4,2.5,2210,4861,2,0,0,3,650000
6762815391,42502,3,2.5,1740,13750,2,0,0,4,645000
6762815564,42502,4,1.75,1950,13320,1,0,0,4,635000
6762815717,42502,4,2,2260,6000,1,0,0,3,628000
6762815751,42502,3,3.5,1810,1846,2,0,0,4,625000
6762815882,42502,3,1,1710,4050,1.5,0,0,3,620000
6762816544,42502,3,1.75,1680,2400,1,0,0,5,591000
6762816545,42502,4,2.25,2710,38180,2,0,0,4,591000
6762816770,42502,4,1.75,2090,8164,1,0,0,4,581000
6762816782,42502,5,2,2290,7125,1,0,0,3,580000
6762816919,42502,3,1.75,1580,11750,1,0,0,4,575000
6762817054,42502,3,2,1530,5401,1,0,0,4,570000
6762817318,42502,3,1,1440,5000,2,0,0,3,560000
6762817572,42502,4,2,2250,7500,1,0,0,5,550000
6762817573,42502,7,4,3440,8100,2,0,0,3,550000
6762818241,42502,2,2,1680,4950,1,0,0,3,530000
6762818242,42502,3,1.75,1690,8190,1,0,0,4,530000
6762818405,42502,5,3,2450,4591,2,0,0,3,525000
6762818406,42502,3,3.5,2876,5086,2,0,0,3,525000
6762818407,42502,3,2.5,1580,1161,2,0,0,3,525000
6762818556,42502,3,1.5,1240,7735,1,0,0,4,523000
6762818983,42502,4,2.5,2790,5602,2,0,0,3,505000
6762819047,42502,4,2.5,2040,5616,2,0,0,3,502000
6762819761,42502,5,4.75,3830,35000,1,0,0,3,480000
6762819925,42502,4,2.5,3740,8700,1,0,0,3,475000
6762820266,42502,3,1.5,1270,5112,1,0,0,3,465000
6762820365,42502,5,2.5,3400,8970,1,0,0,4,464000
6762820434,42502,3,2.25,2350,10450,1,0,0,3,460000
6762820606,42502,4,2.5,3360,7685,2,0,0,3,455000
6762820769,42502,3,2.75,1250,892,2,0,0,3,450000
6762820770,42502,3,2.25,2450,42180,1,0,0,4,450000
6762820961,42502,3,2,1770,6610,1,0,0,4,449500
6762821446,42502,4,2.25,2140,6355,2,0,0,3,435000
6762822269,42502,3,1.75,1960,5000,1,0,0,5,415000
6762822400,42502,4,1,1410,6000,1,0,0,3,413000
6762822623,42502,4,1.75,2180,13529,1,0,0,3,405000
6762823458,42502,3,2,1480,6600,1,0,2,3,385000
6762823825,42502,3,1,1190,9486,1,0,0,4,375000
6762823993,42502,5,2.5,3001,5710,2,0,0,3,373000
6762824049,42502,3,1.75,1650,8254,1,0,0,5,370000
6762824724,42502,3,2.5,1490,1709,3,0,0,3,354901
6762824834,42502,3,2.5,2010,14298,2,0,0,3,350000
6762825132,42502,3,1.75,1090,7200,1,0,0,3,345000
6762825749,42502,3,2.5,1450,5008,1,0,0,3,330000
6762826200,42502,3,2,1350,14200,1,0,0,3,322500
6762826372,42502,3,1,1390,12823,1,0,0,4,319000
6762827643,42502,3,1,1090,7315,1,0,0,5,289000
6762827683,42502,3,2.5,1950,8251,2,0,0,3,287600
6762827695,42502,3,2.25,1490,9600,1,0,0,4,287000
6762827751,42502,3,1,1090,8640,1,0,0,4,285000
6762828308,42502,4,1.5,2180,22870,1,0,0,4,273000
6762828565,42502,4,2.25,2510,8165,1,0,0,4,267345
6762829456,42502,5,1.75,2020,7902,1,0,0,3,245000
6762829699,42502,3,1,1900,33888,1.5,0,0,4,239950
6762829946,42502,2,0.75,650,5360,1,0,0,4,230000
6762830121,42502,3,1.5,1250,7500,1,0,0,3,225000
6762830122,42502,4,1.5,1950,12559,1.5,0,0,3,225000
6762830123,42502,3,1,1040,6535,1,0,0,3,225000
6762830124,42502,3,1,1660,7210,1,0,0,3,225000
6762831389,42502,2,1,910,6232,1,0,0,3,155000
6762831600,42502,2,1,790,2640,1,0,0,3,90000
6762810277,42503,4,2.75,3260,19542,1,0,0,4,1880000
6762810638,42503,3,2.5,2550,7200,2,0,2,3,1400000
6762810964,42503,4,3.5,4910,9444,1.5,0,0,3,1220000
6762811178,42503,4,2.25,4470,60373,2,0,0,3,1120000
6762811315,42503,4,2,2290,11137,1,0,0,4,1060000
6762811680,42503,5,4.5,3810,8019,2,0,0,3,966000
6762811728,42503,5,2.25,2510,9887,2,0,0,3,955000
6762811744,42503,4,2.5,3320,7644,2,0,0,3,950000
6762811868,42503,3,2.5,3100,20553,1,0,0,3,930000
6762811893,42503,4,2.5,2190,7350,2.5,0,0,5,925000
6762812953,42503,3,2.5,2580,13096,2,0,0,3,802000
6762812965,42503,3,1,1700,4400,1.5,0,0,4,800000
6762813345,42503,3,2.75,2470,3600,2,0,0,3,773000
6762813410,42503,3,2.5,3030,30007,1.5,0,0,4,766950
6762813767,42503,5,5,5774,31675,1,0,2,3,740000
6762813768,42503,4,2.5,3430,10157,2,0,0,3,740000
6762814048,42503,4,2.5,2700,4004,2,0,0,3,723000
6762814151,42503,4,2.25,2060,5649,1,0,0,5,715000
6762814279,42503,4,3.25,3200,7081,2,0,0,3,707000
6762814330,42503,3,1.5,2360,6750,2,0,0,5,702500
6762814678,42503,3,1.75,1830,5120,1.5,0,2,5,682000
6762815626,42503,4,2.5,2470,33305,2,0,0,3,633100
6762815752,42503,4,2.75,1680,11180,1,0,0,4,625000
6762815883,42503,5,2.5,2540,3832,2,0,0,5,620000
6762816155,42503,5,1.75,2220,6000,1.5,0,0,3,607500
6762816759,42503,2,1.5,1159,4800,1,0,0,3,582500
6762817183,42503,4,2.5,2240,14667,2,0,0,4,565000
6762817289,42503,3,1.5,1830,8000,1,0,0,4,562000
6762817805,42503,3,1.75,2000,5000,1,0,0,4,546000
6762817896,42503,3,2.5,2090,7640,1,0,0,3,543000
6762817897,42503,2,2,2370,217800,1.5,0,0,3,543000
6762817915,42503,4,1.75,1900,8250,1,0,0,4,542000
6762818057,42503,3,1.75,1400,3825,1.5,0,0,4,538000
6762818243,42503,4,2.75,2450,15002,1,0,0,5,530000
6762818408,42503,3,1.75,1600,6120,1.5,0,0,3,525000
6762818839,42503,3,2.5,1820,4883,2,0,0,3,511000
6762818847,42503,3,1.75,2170,54014,1,0,0,3,510000
6762819265,42503,3,2,2090,42689,1.5,0,0,3,499000
6762819300,42503,4,2.75,2270,7375,1,0,0,4,498000
6762819564,42503,3,2.75,1850,9600,1.5,0,0,5,489200
6762819613,42503,4,2.5,2150,39449,1,0,0,3,486000
6762820115,42503,4,2.5,2310,14023,2,0,0,3,470000
6762820553,42503,3,1,1660,7500,1,0,0,4,458000
6762820771,42503,3,2.5,2910,17172,2,0,0,3,450000
6762821404,42503,3,2.75,2580,5200,2,0,0,3,437000
6762822058,42503,4,2.5,3040,24123,2,0,0,3,420000
6762822618,42503,2,1,840,3522,1,0,0,3,405100
6762822794,42503,2,1,980,2130,1,0,0,4,400000
6762823180,42503,2,1,830,4000,1,0,0,3,394475
6762823459,42503,4,1.75,1620,4980,1,0,0,4,385000
6762824004,42503,3,2.5,1690,1618,2,0,0,3,372977
6762824014,42503,3,1,1290,5500,1,0,0,3,372220
6762824335,42503,4,1.75,2010,8625,1,0,0,4,364000
6762824613,42503,3,3.5,2100,12384,2,0,0,3,356000
6762825005,42503,5,3,2257,10117,1,0,0,3,349950
6762825133,42503,3,2.25,2120,15003,2,0,0,3,345000
6762825313,42503,3,2.25,1970,3716,2,0,0,3,340000
6762825421,42503,3,1,1050,5402,1.5,0,0,4,339950
6762825494,42503,5,2,1700,7314,1,0,0,3,337500
6762825995,42503,3,2.5,2220,6049,2,0,0,4,325000
6762826418,42503,3,2.5,1840,5011,2,0,0,3,317000
6762826439,42503,4,2.5,2010,7226,2,0,0,3,316000
6762826677,42503,3,1,1050,9876,1,0,0,3,310000
6762826678,42503,3,1,1480,7830,1,0,0,3,310000
6762826860,42503,3,1.5,1220,1086,3,0,0,3,306000
6762826882,42503,3,1.75,2110,10200,2,0,0,4,305495
6762826886,42503,4,1.5,1590,131551,1,0,3,4,305000
6762827060,42503,3,1,1260,8280,1,0,0,3,300000
6762827248,42503,2,1.75,1250,34395,1,0,0,4,299000
6762828552,42503,2,1,700,6000,1,0,0,4,267800
6762828591,42503,3,2.5,1780,7214,1,0,0,4,266000
6762828609,42503,3,2,1570,5706,1,0,0,3,265000
6762828957,42503,3,2,1850,8250,1,0,0,4,257200
6762829121,42503,4,2.5,2230,4541,2,0,0,3,253000
6762829882,42503,4,2,1630,9010,1,0,0,4,234000
6762830220,42503,3,1.75,1340,7473,1,0,0,4,223000
6762830413,42503,2,1,1240,7200,1,0,0,3,215000
6762831183,42503,2,1,1170,8925,1,0,2,3,175000
6762831338,42503,3,1,860,11900,1,0,0,4,160000
6762831390,42503,2,1,700,5200,1,0,0,5,155000
6762831488,42503,3,1,1100,17334,1,0,0,3,139000
6762810208,42504,4,1.75,3550,19865,2,0,0,3,2100000
6762810876,42504,4,2.5,3200,7535,2,0,0,3,1260000
6762811105,42504,4,3.5,4210,10308,2,0,0,3,1150000
6762811249,42504,4,3.25,3740,12080,1,0,0,3,1090000
6762811478,42504,5,4.25,3920,16258,2,0,0,3,1000000
6762811989,42504,4,2.5,3950,10856,3,0,0,3,914500
6762812565,42504,4,1.75,2930,11562,1,0,3,3,840000
6762812599,42504,3,1,1230,12305,1,0,0,3,839000
6762812694,42504,4,3.5,3930,5680,2,0,1,3,828950
6762812796,42504,5,2.75,3030,10335,2,0,0,3,819995
6762812946,42504,4,2.5,3310,5404,2,0,0,3,803100
6762813106,42504,3,1.75,1790,6117,1,0,2,3,790000
6762813414,42504,5,3.75,3580,14275,2,0,0,3,765000
6762813702,42504,4,2.5,3240,20301,2,0,0,3,749400
6762813750,42504,4,3,1980,5352,2.5,0,0,3,744000
6762814070,42504,3,2.5,3150,151588,2,0,0,3,720000
6762814484,42504,4,3,3150,9130,2,0,0,3,695000
6762814485,42504,3,2.5,4560,17622,2,0,0,4,695000
6762814585,42504,4,3.25,2740,7266,2,0,0,3,689900
6762815463,42504,4,2,2560,7798,1,0,0,4,640000
6762815884,42504,4,2.5,2680,9185,2,0,0,3,620000
6762816051,42504,4,2,1550,4815,1.5,0,0,3,613000
6762816527,42504,4,2.5,2240,12032,1,0,0,3,592500
6762816669,42504,5,1.75,2000,3750,2,0,0,4,585000
6762816758,42504,4,2.75,2550,7636,1,0,0,3,582800
6762816778,42504,3,2.5,2360,4638,2,0,3,3,580050
6762816920,42504,2,1,1490,6000,1,0,0,3,575000
6762816921,42504,4,2.5,3020,17810,1,0,0,3,575000
6762817574,42504,3,2.25,1980,40887,1,0,0,4,550000
6762818409,42504,3,2.5,2700,7434,2,0,0,3,525000
6762818821,42504,3,2.5,1840,2875,2,0,0,4,512500
6762819313,42504,4,2.5,2240,7200,2,0,0,3,497000
6762819345,42504,4,2,2050,4000,1.5,0,0,5,495000
6762819926,42504,7,3.5,2870,29699,1,0,0,3,475000
6762820230,42504,3,1,1660,6582,1,0,0,5,467000
6762820258,42504,3,1.5,1260,10350,1,0,0,3,465750
6762820267,42504,3,1.75,1410,6886,1,0,0,3,465000
6762820607,42504,3,2.5,1870,7344,1,0,0,3,455000
6762820748,42504,2,1,1320,4520,1,0,1,3,451555
6762821633,42504,3,2,1510,7066,1,0,2,3,430000
6762822013,42504,4,1.75,1880,7303,1,0,0,3,423000
6762822059,42504,3,2,1640,9972,1,0,0,4,420000
6762822228,42504,3,1.5,1340,10224,1,0,0,4,417000
6762822406,42504,3,1.5,1490,8475,1,0,0,4,412500
6762822795,42504,3,1,1630,10304,1,0,0,5,400000
6762823099,42504,3,1.5,1120,7000,1,0,0,3,395300
6762823246,42504,3,2.5,2240,10800,2,0,0,3,390000
6762823438,42504,3,2.5,1720,3600,2,0,0,3,386380
6762823826,42504,4,1.75,1890,8000,1,0,0,4,375000
6762824050,42504,4,2.5,2710,5880,2,0,0,3,370000
6762824835,42504,3,1.75,1680,250470,1,0,0,4,350000
6762825006,42504,3,1,1400,7066,1,0,0,3,349950
6762825007,42504,3,2.5,1700,7496,2,0,0,3,349950
6762825232,42504,3,2.5,1232,1130,3,0,0,3,344000
6762825247,42504,4,1.75,2290,10290,1,0,0,3,343000
6762825271,42504,3,2.25,1180,9630,2,0,0,3,342400
6762825314,42504,3,1.75,1960,8136,1,0,0,3,340000
6762825554,42504,3,2.25,2150,30476,2,0,0,3,335000
6762826434,42504,4,2.5,2150,6807,2,0,0,4,316500
6762826618,42504,2,1,880,6345,1,0,0,3,312500
6762826632,42504,3,2.25,1490,974,2,0,0,3,312000
6762827027,42504,4,1.75,2020,7865,1,0,0,4,302000
6762827061,42504,3,1,1220,13000,1,0,0,4,300000
6762827351,42504,3,1.5,850,2500,1,0,0,3,295000
6762827919,42504,3,1,1330,20562,1.5,0,0,3,280000
6762828165,42504,4,2.5,1840,1562,2,0,0,3,275000
6762828380,42504,3,1,1010,9514,1,0,0,3,270000
6762828733,42504,3,2.25,1590,7748,2,0,0,4,263000
6762828980,42504,3,2.5,1690,5025,2,0,0,3,256883
6762829007,42504,4,2.5,2070,7800,2,0,0,3,255000
6762829147,42504,3,2,1650,7352,1,0,0,3,252350
6762829192,42504,3,1,1230,10350,1,0,0,4,250000
6762829457,42504,3,1.75,1490,6930,1,0,0,4,245000
6762829618,42504,3,2,1400,6200,1,0,0,3,240000
6762830125,42504,3,2,1400,7384,1,0,0,3,225000
6762830377,42504,3,1,1040,5000,1,0,0,3,217450
6762830414,42504,3,1,1160,10384,1,0,0,4,215000
6762830729,42504,4,2,1670,9987,1,0,0,3,204700
6762830885,42504,3,1,980,3090,1.5,0,0,3,197500
6762830979,42504,3,1,1090,8520,1,0,0,3,190000
6762831056,42504,3,1,1150,8100,1,0,0,3,185000
6762831218,42504,3,1,1060,5200,1,0,0,5,174950
6762810218,42505,5,4.25,6490,10862,2,0,3,4,2000000
6762810861,42505,4,3,5520,8313,2,0,3,3,1270000
6762812242,42505,3,2,2220,6641,1,0,2,4,875000
6762812363,42505,4,2.75,3280,24440,2,0,0,3,862500
6762812942,42505,5,1.5,3360,5402,2,0,0,3,804995
6762813034,42505,4,3.25,3120,5000,2,0,0,3,799000
6762813159,42505,3,2,2180,5440,1,0,0,5,785000
6762813350,42505,4,2.5,2110,3750,2,0,0,3,772000
6762813906,42505,4,2.5,3120,14300,2,0,0,3,730100
6762813979,42505,5,2.75,2830,5310,2,0,0,3,725000
6762814045,42505,3,2,2050,3933,1,0,0,3,724800
6762814071,42505,2,1,2020,7200,1,0,3,4,720000
6762814794,42505,5,2.5,3200,6455,2,0,0,3,675000
6762815147,42505,5,3.25,3690,12353,2,0,0,5,655000
6762815392,42505,4,2.5,3160,11380,2,0,0,3,645000
6762815885,42505,3,2.25,1720,4000,1.5,0,0,4,620000
6762815940,42505,3,2.5,2170,5000,2,0,0,3,619500
6762815947,42505,3,2.5,2720,6439,2,0,0,3,619000
6762816074,42505,3,2.5,2134,1984,2.5,0,0,3,611000
6762816182,42505,2,1,910,3600,1,0,0,4,605000
6762816183,42505,3,2.25,1290,2500,2,0,0,4,605000
6762817184,42505,3,2.25,1520,1221,3,0,0,3,565000
6762817554,42505,2,2,2260,9604,1,0,0,3,551000
6762817939,42505,1,1,1140,6700,1.5,0,0,3,540000
6762818557,42505,3,1.5,1260,3135,1.5,0,0,3,523000
6762818563,42505,3,2.5,2370,7875,2,0,0,3,522500
6762819076,42505,2,2.5,1310,1500,2,0,0,3,500000
6762819466,42505,3,2,1450,2400,1.5,0,0,3,490000
6762819467,42505,2,1,1160,5000,1,0,0,4,490000
6762819762,42505,4,2.5,2430,5000,2,0,0,3,480000
6762820751,42505,3,1.75,1560,4049,1.5,0,2,3,451000
6762821033,42505,4,2.25,2270,7800,1,0,0,3,446000
6762821054,42505,3,2.25,1990,7340,2,0,0,3,445000
6762821055,42505,3,3,1970,24318,1,0,0,3,445000
6762821391,42505,3,2.5,2320,36847,2,0,2,3,437500
6762821565,42505,4,2.5,2280,7568,2,0,0,4,433000
6762821634,42505,3,1.75,2150,4333,1,0,0,3,430000
6762821837,42505,3,2.5,2670,13218,1,0,0,4,425000
6762822563,42505,3,2.5,1800,5761,2,0,0,4,408200
6762822796,42505,3,2.5,2740,83199,2,0,4,3,400000
6762823460,42505,3,1.75,1180,10541,1,0,0,4,385000
6762823718,42505,3,3.25,1860,1787,3,0,0,3,379950
6762823794,42505,3,2.25,1410,1377,2,0,0,3,377500
6762823827,42505,3,1.5,1100,1751,2,0,0,3,375000
6762823828,42505,4,2.5,2790,7956,2,0,0,3,375000
6762824051,42505,4,1.5,1370,9957,1,0,0,3,370000
6762824345,42505,3,1.75,1726,197326,2,0,0,4,363750
6762824836,42505,1,1,700,5100,1,0,0,3,350000
6762824837,42505,4,2.5,2440,4000,2,0,0,3,350000
6762825134,42505,4,1,1980,7991,1.5,0,0,3,345000
6762825273,42505,3,1,1260,6826,1,0,0,3,342000
6762825298,42505,3,2.5,1480,1663,2,0,0,3,341000
6762825315,42505,3,1,1250,4800,1,0,0,4,340000
6762825750,42505,3,1.5,1170,4950,1,0,0,4,330000
6762826419,42505,3,2,1760,11410,1,0,0,5,317000
6762826587,42505,4,2.5,2340,8990,2,0,0,3,314000
6762826853,42505,3,2.25,2060,38377,1,0,0,4,306500
6762826861,42505,3,2.5,1870,5874,2,0,0,3,306000
6762827872,42505,2,1,830,6017,1,0,0,4,282613
6762828166,42505,3,2.5,1480,15639,2,0,0,3,275000
6762829098,42505,4,2,1510,4235,1,0,0,3,254000
6762829136,42505,2,1.5,1070,9643,1,0,0,3,252700
6762829193,42505,3,2,1900,6660,1,0,0,5,250000
6762829349,42505,3,2.25,1440,7673,1,0,0,3,249000
6762829382,42505,4,3.5,1850,6519,2,0,0,3,248000
6762829458,42505,2,1,870,6150,1,0,0,3,245000
6762829459,42505,4,1,1530,7200,1.5,0,0,3,245000
6762829700,42505,5,1,1460,6032,2,0,0,4,239950
6762829712,42505,4,2.25,1860,7000,1,0,0,3,239900
6762829738,42505,3,2,1020,1204,2,0,0,3,238000
6762830683,42505,5,1.75,1730,5200,1,0,0,4,205000
6762831120,42505,3,1,1000,18513,1,0,0,3,180000
6762831221,42505,2,1,1010,5200,1,0,0,3,174500
6762822455,42506,3,2,1700,4250,1,0,0,3,410000
6762813895,42507,3,2,1940,55756,1,0,0,5,732000
